waterfront,view,condition,borrar,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
0,0,2,13717,13351,3,206,1260,7995,0,5,1476,0,2765,0,3891,10190,8460,3280,12106,284231.0430139803
0,0,2,20252,10605,4,464,7072,15759,49,5,6874,0,5119,0,715,3463,16895,6573,15123,345000.0
0,0,2,2192,7962,3,419,13105,20332,49,7,12638,0,5175,0,99,18910,11417,7706,20830,898533.7482641246
0,0,2,4628,2069,4,419,4060,4998,0,5,4238,0,2369,0,2675,16948,1691,2759,5072,468532.49566532014
0,2,3,10475,3421,4,506,15177,21596,0,7,9341,4460,4104,0,0,5915,7834,12885,20933,584614.1641108886
0,0,2,5486,7396,3,360,7228,18921,0,6,3461,2586,3935,799,3891,8032,2953,4062,15043,321107.8941168976
0,0,2,20356,7643,3,309,5136,14691,0,5,1386,2994,2490,443,956,16881,11583,10180,20155,521644.458413527
0,0,3,2884,10908,3,419,10934,16717,0,5,4453,4854,3755,0,1716,2522,12593,3526,14673,288815.91532803077
0,0,2,13998,2815,4,419,11081,20513,49,7,11422,0,4871,0,1928,17138,19258,7782,9823,669387.2972756218
0,0,3,6992,11569,3,419,8177,16279,0,5,5958,874,3194,0,3891,26343,4124,3330,17351,453476.1499791265
0,0,2,2044,16367,4,569,14156,18851,49,5,9573,3562,5243,0,297,24127,20646,10744,18048,488202.2664196984
0,0,3,187,13545,3,75,3305,11887,49,5,3461,0,2765,0,3774,24905,3242,4046,11830,368241.12971348275
0,0,2,5291,14047,3,206,7441,7407,49,6,7487,0,733,0,2941,17608,968,6842,6731,946524.6321718012
0,0,2,4370,14047,3,419,14750,22835,49,6,13881,0,4596,0,969,2796,19505,8922,23461,400000.0
0,0,2,3062,9524,3,419,10879,10199,49,6,10322,0,6132,0,0,1014,7740,11607,9730,338299.2772945735
0,0,3,23025,3587,3,75,3272,19056,0,5,3706,0,2832,0,32,7721,14051,3555,20816,400848.3219970517
0,0,2,22037,16714,3,419,11751,18076,49,6,11989,0,5810,0,2207,25605,17544,12727,19698,611492.2576786971
0,0,3,22929,6877,5,75,7891,21302,49,5,7708,0,1974,0,766,1220,17944,3155,13163,245609.2739640498
0,0,2,14560,9256,3,424,11949,22326,0,7,6092,4800,3260,0,3462,25364,6901,6196,20628,568111.0721547578
0,0,3,18318,15282,3,309,11418,20227,49,7,11655,0,4185,0,1573,10739,18583,8615,18044,535000.0
0,0,2,14546,4417,2,264,3931,984,49,7,4013,0,6067,0,2517,18652,4425,1436,563,491762.6662723809
0,0,2,14316,7125,3,419,11477,19170,49,7,11556,0,5175,0,2129,21254,18838,12693,19373,630549.260935826
0,0,3,14296,2586,3,264,2959,9389,0,5,3244,0,4480,0,0,669,8930,2781,10146,190388.8610203203
0,0,2,12710,2429,3,360,4971,16885,0,5,4933,0,3562,0,365,15729,15748,7883,10775,638522.8011793755
0,0,3,15463,0,3,419,10598,20693,49,6,4742,4633,3260,0,4129,8662,8572,9666,20229,500000.0
0,0,2,20505,3188,3,360,10114,17994,0,6,10060,0,5551,0,1928,10802,21364,9943,17914,524986.8163643695
0,0,2,2057,4816,4,419,8655,2043,49,5,8260,0,6369,0,2111,4509,11737,7606,2302,299210.30368372775
0,0,4,25541,9535,3,264,7414,17974,0,6,7276,0,2843,0,3712,26468,3491,6186,20235,646573.9665285931
0,0,3,22093,10472,3,360,6420,10139,0,6,6222,0,3819,0,1285,21773,12880,9643,11817,581194.2338633838
0,0,2,2267,4132,4,464,12926,16716,49,6,12800,0,2043,0,3588,24336,8633,3155,19319,641451.8493615885
0,0,3,14326,15480,3,75,5906,12655,0,6,2442,2855,2970,0,4281,18209,622,3330,12284,653527.3136428504
0,0,4,13531,5511,3,75,1225,14767,0,5,1593,0,3177,0,3571,26604,5797,2578,15086,346076.03038413875
0,0,2,20278,7126,3,206,6481,12225,0,5,6222,0,3628,0,1030,23857,12087,3894,12604,417462.6375704739
0,0,3,11344,9030,3,264,11373,17310,0,6,6170,3296,2765,0,3535,24050,2911,6906,16882,578406.974200121
0,0,2,25275,8658,4,419,13660,19848,49,7,13287,0,5318,0,1496,3637,14272,12501,19063,517876.8149938734
0,0,3,12224,9091,4,419,4146,23166,49,6,4396,0,1247,0,1285,19233,7340,10086,16835,509325.38535207306
0,0,3,23696,3244,4,419,7520,17889,49,6,7487,0,2102,0,3315,24279,7660,2643,10670,541868.527527235
0,0,3,7487,8766,3,206,10347,23747,0,6,3834,5425,2825,0,3588,8567,2141,10320,23765,598576.8612859839
0,0,2,20719,2540,3,75,2041,9580,0,5,2501,0,3003,0,4230,6689,5415,1362,11169,219965.7521972499
0,0,3,6035,12525,3,264,5068,14854,0,5,1782,1828,4698,0,1012,3810,17463,6970,17410,232687.00216281787
0,0,3,22635,3748,4,506,9112,13209,0,5,4014,3567,3333,0,146,14896,14787,6078,13794,465000.0
0,0,2,11443,16019,3,419,5863,893,49,6,3654,788,6132,0,2623,17115,1189,3526,1019,766809.8559476474
0,0,0,14158,0,0,0,0,10048,0,0,0,6682,0,0,1285,24197,22052,15145,24457,78000.0
0,0,2,16629,2219,3,419,11732,19239,49,6,11742,0,5287,0,1573,22613,17084,12067,20726,660109.8397930786
0,0,2,27242,16774,10,1109,18010,0,200,0,16171,0,6762,893,4230,27400,0,15161,6589,7700000.0
0,0,2,975,8766,4,419,13266,22865,49,7,12896,0,5700,0,1573,14096,17348,8642,20874,789899.3679424857
0,2,2,22229,4290,3,75,6587,10754,0,5,2938,1849,3211,0,3164,22369,7034,5753,12313,585000.0
0,0,3,8020,8144,3,75,2604,22269,0,4,3071,0,3161,0,32,11680,17543,6129,23323,711597.3329931103
0,0,4,325,13758,2,264,3664,14867,0,5,3894,0,3696,0,4001,27196,2514,3941,10903,380000.0
0,0,2,3412,11204,3,75,1953,14246,0,4,2257,0,2832,0,3588,26690,5892,2663,15089,255000.0
0,0,3,11928,11091,6,984,13989,9017,49,5,13517,0,5420,0,4129,4208,6583,3330,10234,335000.0
0,0,4,7131,10010,3,264,4646,19205,0,5,4786,0,3696,0,1127,2431,17550,3000,19887,272899.9537949764
0,0,3,23450,7483,4,419,10000,15539,0,5,4453,4233,4427,0,715,1377,2490,4237,13021,305445.5351013544
0,0,2,4638,14485,3,75,920,4184,0,5,1130,0,695,0,4078,9783,7105,3549,2949,250000.0
0,0,3,16980,4702,4,206,11292,17092,49,5,11549,0,4252,0,520,1857,2309,4404,15185,280000.0
0,2,3,15205,14485,3,206,5863,19118,0,6,5749,0,3181,0,4175,3881,2621,9012,18073,532348.0932753733
0,0,0,27242,0,0,0,0,0,200,0,0,6981,0,893,4281,27414,22052,15161,0,78000.0
0,0,3,13024,3862,4,419,6252,9921,49,5,3407,2263,2430,0,1861,4455,16890,1896,11080,214386.8100453015
0,0,3,21011,3526,4,506,10716,4443,0,6,4645,4854,5594,0,2517,12255,629,3114,9001,706883.9201827658
0,0,2,4987,5269,4,419,8714,4313,49,6,8573,0,6646,0,2069,3087,13083,7606,4286,375000.0
0,0,2,114,3720,3,75,3203,14017,0,5,3491,0,4252,0,775,23816,11701,1529,10924,365692.2608207998
0,0,2,24299,4290,3,75,2959,12636,0,5,3461,0,1567,0,3891,26462,3362,4404,14581,400000.0
0,0,2,4018,10197,3,264,6587,635,49,7,6859,0,6731,0,2744,18558,1688,3774,3116,749990.8964888407
0,0,1,15623,7546,3,75,1999,10516,0,5,2229,0,240,0,3542,12212,5654,2208,10942,151698.76150600755
0,0,3,5767,15512,3,419,6994,15796,0,5,2084,3295,3659,0,1091,1214,20560,6196,20348,260000.0
0,0,0,22645,3293,3,75,1747,21754,0,4,1977,0,1922,0,2006,9371,21574,3266,18212,193740.5965062087
0,0,2,5410,10324,3,464,15979,20171,49,9,14883,0,5594,0,1928,15733,19236,13536,18576,980908.1379869416
0,0,2,9290,1356,3,419,15489,17334,49,7,14555,0,6369,0,2207,9445,21798,13719,14200,650000.0
0,0,2,26450,15615,3,419,9914,16809,49,6,9986,0,5420,0,1285,21482,16270,7722,14859,694873.1335176425
0,0,3,6549,15779,2,75,4557,10139,16,6,4781,0,2915,0,3089,11585,1824,9443,11519,570000.0
0,0,3,16758,773,4,419,9327,13795,49,5,9145,0,4773,0,0,746,10441,10365,14932,259958.33042897697
0,0,3,1698,4025,3,75,1816,24089,0,5,2209,0,3183,0,1209,6264,16838,9095,24036,340000.0
0,0,1,27232,0,0,0,0,24824,200,0,0,6981,0,0,0,27356,22052,15161,24704,78000.0
0,0,3,25254,4235,3,264,2959,13592,0,5,3298,0,4427,0,2265,6481,10776,5379,14804,271914.7286347892
0,0,2,14973,10242,3,419,6420,1127,49,6,6470,0,6597,0,3588,9508,2491,4237,986,432576.4492416063
0,0,2,14569,829,3,419,10508,4582,49,5,8795,695,6254,0,2109,11258,20094,12021,3495,555792.7320071969
0,0,2,11580,10841,3,206,2542,20137,0,4,2856,0,4086,0,715,11946,20959,3114,21739,328628.04482758546
0,0,4,9249,7101,3,264,7821,10387,0,5,7850,0,3041,0,580,15519,13887,4715,9626,518670.2429691693
0,0,4,2609,3461,4,360,8596,10453,0,5,2809,4687,3628,0,3238,27360,3348,6260,16057,435786.9681332235
0,3,2,5212,7870,4,785,17784,19796,49,10,15829,5464,6067,0,365,11501,16496,15028,19500,1897187.5472422056
0,0,2,15435,9068,3,419,5251,3048,49,6,5304,0,5859,0,2389,8224,5221,3821,2452,340000.0
0,0,3,25648,5937,5,419,9681,13444,49,5,9468,0,4596,0,1285,7341,13516,5773,13696,400000.0
0,0,2,24380,15690,3,419,10447,7671,49,6,10501,0,5349,0,2207,14147,19666,7975,5072,591443.4659869443
0,0,2,21447,16,2,75,1033,8478,0,5,1476,0,426,0,3462,23842,4759,2432,12562,381648.7650765501
0,0,2,1106,3048,3,75,3931,5012,16,6,4002,0,2203,0,3010,16769,3492,4006,2949,650000.0
0,0,2,24609,8262,3,419,10654,11320,49,6,8325,1269,4016,0,2941,21123,8523,6970,10482,670729.0738395598
0,0,2,4551,15739,4,264,7429,19500,0,5,7461,0,3211,0,715,19691,15148,5558,17647,430000.0
0,0,2,11863,3488,2,75,1430,6985,0,5,1619,0,1358,0,3340,14630,312,5829,4647,479952.8030114019
0,0,3,24186,14354,5,419,10598,7823,16,5,2623,5885,2369,0,3462,24123,5341,5674,7783,500000.0
0,0,3,18700,7245,3,75,1747,11343,0,5,2084,0,3628,0,1226,5074,12530,1774,12113,128782.8680745264
0,0,2,2212,12050,3,206,2778,5446,0,4,3071,0,1203,0,3712,9712,1584,3941,5189,460985.6933822724
0,0,2,1775,1994,3,264,13500,7612,49,7,11520,858,2067,0,2941,18916,1208,9106,6097,1089706.1266343305
0,0,2,13016,7521,2,206,4542,20134,0,6,3321,399,1229,0,3462,22139,3646,6267,2949,540106.7755092096
0,0,3,783,10010,3,188,3561,13484,0,5,3650,0,2970,0,2602,4022,1248,2826,13780,270000.0
0,0,2,25011,1269,3,75,3036,3105,0,5,1693,245,1995,0,2558,21007,3409,1770,2273,585000.0
0,0,2,21519,9494,4,419,12326,6409,49,6,12112,0,5481,0,1348,12099,20619,9917,6041,635580.6967333753
0,0,3,21027,2188,5,419,11350,20547,0,6,5068,5048,3952,0,715,14340,15279,9357,18909,523386.6888839428
0,0,2,18918,7595,3,185,2542,19736,0,5,2751,0,5119,0,0,599,8170,4062,21376,151554.6710884356
0,0,2,13910,3004,2,264,2604,7261,0,5,3016,0,4480,0,0,1742,8272,5316,7306,195656.07474655737
0,4,3,24854,3554,3,360,15738,15528,49,7,9165,5401,2043,0,1928,13082,12085,13329,12171,1217656.2671371093
0,0,2,6964,10187,3,206,4609,3603,16,5,3600,0,1250,0,4281,18450,919,3611,3570,470951.64949408016
0,0,2,7555,1146,3,309,6457,12028,0,5,4396,717,2751,0,2517,20848,3519,1977,10149,559936.3230587888
0,0,2,18341,3279,4,264,9681,22995,49,6,10088,0,3819,260,1797,24709,12585,10317,21970,699984.487635194
0,0,2,24707,16019,3,282,8878,21459,0,6,4497,2832,4426,0,1797,8112,18785,6562,23234,453193.81226340734
0,0,2,2501,7653,3,264,8784,24128,49,6,8233,0,4895,0,908,9022,20872,6437,24486,529999.2685828037
0,0,3,24894,13097,5,206,13666,21649,49,7,13493,0,4480,0,1716,3408,18152,12679,21729,420000.0
0,0,2,2373,9909,3,75,1847,10764,0,5,2257,0,3041,0,908,1861,3531,2314,10894,163297.45379687205
0,0,3,14175,11270,5,419,10299,9545,49,6,10289,0,4946,0,2410,3529,8384,6377,8760,346015.8682865106
0,0,2,21903,6631,2,309,4905,2000,0,5,4453,0,6199,0,0,803,12955,449,1867,190444.03300807904
0,0,2,18135,5299,3,419,6428,11458,0,6,3071,1765,3755,0,0,2726,9283,5213,12307,278035.4087556785
0,0,2,21722,9287,4,419,13427,4007,49,6,12920,0,6324,0,1716,6859,15140,12873,4341,438381.54461979534
0,0,2,23677,10921,3,264,3072,16023,0,5,3361,0,4596,0,0,1646,8231,4099,17678,175154.20825473373
0,0,2,18538,12030,4,506,14401,8701,49,7,13917,0,6646,0,2920,358,11738,12547,8506,435963.56205888774
0,0,2,6247,6928,3,360,3846,9948,0,5,3937,0,4364,0,1141,25204,10479,3941,11036,375000.0
0,0,2,7194,5019,4,264,5456,11361,0,6,5502,0,5175,0,0,2505,10387,5020,10423,245846.26900168543
0,0,2,22804,8688,3,419,9758,21219,0,5,5941,2050,5859,0,1085,2763,14848,7181,17674,286143.0536495402
0,0,2,17737,16136,3,360,3608,18885,49,5,4002,0,4528,0,715,21420,20162,3526,17180,415000.0
0,0,2,8027,11489,3,419,14584,9807,49,6,13943,0,5911,0,3774,9965,2894,3051,9758,450000.0
0,0,2,24625,5374,3,360,8531,16615,0,6,7774,0,6516,0,1716,24974,18551,4939,9337,749998.980363208
0,0,2,11376,1097,3,264,4776,2551,0,5,4836,0,4596,0,2941,12784,2020,3498,2276,359987.16422114236
0,0,3,24092,363,2,75,2604,5446,0,5,2915,0,3441,0,3891,7270,1824,1436,3828,235000.0
0,0,3,686,15704,2,75,4324,21529,0,5,4645,0,3211,0,2083,6492,13364,5538,23968,562024.267437743
0,0,3,19028,16343,3,309,8817,2786,0,5,2909,4233,1087,0,2654,18970,7452,5439,2816,679222.1671622234
0,0,4,4581,9018,4,464,13409,6330,49,6,7240,4800,1538,0,2764,23365,3228,4006,4265,799043.6594416215
0,0,2,8726,13952,3,419,5986,10914,49,5,6108,0,4480,0,99,2826,9040,3114,4176,218956.57570155288
0,2,3,16748,10628,4,464,15881,21967,0,8,9416,5421,3628,0,193,14358,11681,14133,21456,1499945.0181155456
0,4,4,8922,10504,4,785,15234,7307,49,7,11433,3309,1247,0,3462,16899,7513,13517,7003,1739242.128725221
0,3,3,27242,5616,10,1144,18010,24871,200,11,16171,6981,6756,0,715,3519,22052,15161,171,7700000.0
0,0,2,8683,14173,3,419,10103,21904,0,5,6222,2870,3562,0,4009,25482,6218,2092,20337,515000.0
0,0,2,9129,14767,3,419,7161,24036,49,5,6930,0,5231,0,1024,6970,19177,7150,23533,330148.94230121333
0,0,4,7318,5398,3,206,4301,7675,0,5,4325,0,2879,0,1285,21688,10311,106,7135,530000.0
0,0,2,21630,13489,3,464,15306,18787,49,7,14229,0,5778,0,2006,25035,16807,13365,15905,850630.0297934429
0,0,2,14562,3284,4,833,16945,24695,0,7,13469,5664,4364,0,2069,19241,20934,14121,24340,613844.92600505
0,0,2,25954,9295,3,309,3994,339,49,5,4270,0,6000,0,842,11117,18721,2045,334,361549.5693051948
0,0,2,4301,1604,2,419,4907,933,86,7,5068,0,6324,0,3588,10783,4157,3526,842,387824.620862665
0,0,3,6271,4046,2,75,2343,21235,0,5,2874,0,2151,0,1573,5036,13258,9764,17311,239083.69841533565
0,0,2,22801,7838,3,419,7520,11124,49,6,7301,0,4773,0,715,1087,1808,6380,12726,274119.0064219594
0,0,2,2276,6352,3,206,3512,8223,49,5,2809,23,4617,0,1348,11022,16841,4059,9378,414231.0708696306
0,0,3,25571,4975,2,75,0,39,0,0,0,0,0,0,0,26084,20369,912,1719,219926.8419241644
0,4,2,7721,2255,4,754,17506,23990,0,8,13670,6583,6000,0,1928,8940,20156,14912,23923,936529.2355278193
0,0,2,13525,15716,3,75,2660,14222,0,5,3016,0,2832,0,3774,25878,5123,2092,14149,315000.0
0,0,2,11588,15840,4,506,16471,5814,49,7,12729,3909,6254,0,193,21122,12983,11894,5305,898473.2654512349
0,0,2,4949,14047,2,75,626,24047,0,5,798,0,3696,0,1285,5277,11781,3837,22676,207820.9687149647
0,0,2,7975,8605,5,464,15714,11217,49,5,14805,0,5119,0,1024,22565,15394,13167,16232,585000.0
0,0,2,20070,6165,4,75,3557,1770,49,5,3814,0,3880,0,3462,24216,3919,2133,1386,350000.0
0,0,3,14484,12283,6,206,9085,24741,49,5,9039,0,3755,0,1573,5091,19393,9773,24583,448317.61671327817
0,0,3,95,6292,3,419,15829,22945,49,6,14612,0,4596,0,2109,3611,15550,8815,22088,522631.133314884
0,0,3,9318,4821,2,75,1098,4233,0,5,1285,0,2043,0,3164,19977,6065,3210,1954,440000.0
0,0,2,8442,16256,3,75,3192,5446,0,5,3563,0,2807,0,3237,11071,5945,3388,5916,337810.1124354323
0,0,2,26358,13406,3,419,14889,16211,0,6,6708,6287,4252,0,836,10281,8345,9695,16615,625000.0
0,3,3,27242,16774,10,1144,18010,24871,200,11,16171,6981,6762,893,4281,0,22052,15161,0,7700000.0
0,0,2,25367,1978,3,419,7949,2946,49,6,7719,0,6132,0,1285,10886,20618,8794,2949,496694.8460966343
0,0,2,1618,813,3,221,3880,18327,49,5,3937,0,4596,0,1348,22827,14488,3774,16409,316027.14433718455
0,0,2,3422,3844,3,419,5302,14896,49,5,5125,0,5175,0,969,15614,20948,4306,19728,329920.9973404238
0,0,2,604,3748,4,419,13342,4998,49,5,12929,0,6652,0,1348,6389,21769,11563,3650,479970.1168425037
0,0,2,3434,9692,3,264,3994,13840,0,6,4289,0,2490,627,297,14721,12720,4006,14255,667259.6770054125
0,0,2,5667,2634,3,75,1747,11355,0,4,2084,0,1367,0,3164,9958,2888,242,10717,205117.96308067057
0,0,2,16854,5051,3,264,3716,492,49,5,3016,0,6254,0,1091,6347,6507,2152,446,149153.9300436952
0,0,3,3942,5236,4,360,7197,9688,0,5,2890,2567,2897,0,3238,18464,2965,4006,7123,495564.10631157906
0,0,2,21465,5083,3,419,7584,15279,0,6,5539,1087,5349,0,2430,9300,15131,6260,18900,410082.41927799775
0,0,2,8897,2069,4,419,10084,13484,0,6,5151,3218,4427,0,1716,20952,15612,6368,12478,610817.3608992251
0,0,2,12859,8645,3,264,3173,10139,0,5,3529,0,6000,0,1348,4708,13037,4469,8938,294211.82108782534
0,0,2,7445,6974,4,619,14659,14390,49,6,13628,0,4773,720,649,12939,8640,6961,14591,600541.3730009882
0,0,2,18310,12402,2,264,6474,11162,0,6,3777,1546,3755,0,1650,22732,13119,5040,7199,416571.8517949412
0,0,2,24068,10544,3,206,3456,7206,0,4,3834,0,2043,0,4078,9634,6347,2944,11550,235000.0
0,0,4,21860,14136,2,360,5426,3886,49,5,2751,2364,1306,0,2602,17671,6780,4092,2510,749997.3969509905
0,0,3,25723,2005,3,264,3618,1694,0,5,395,1242,163,0,2895,15931,3228,3837,2699,479696.7306134234
0,0,2,718,13137,4,845,16923,22944,49,7,15488,0,3107,229,1928,15552,18355,13090,22674,1909188.4574871347
0,0,2,2210,8697,4,419,15527,16119,49,6,14538,0,6067,0,1285,9066,20957,13466,17329,650000.0
0,0,3,15193,426,3,206,5371,17983,0,6,5420,0,3333,0,1716,11848,16130,4647,18628,423290.02532159234
0,2,2,5640,14793,3,264,11039,3891,0,6,7392,1414,2430,0,4281,18868,351,10948,4495,804912.5816231293
0,0,2,8644,3233,3,360,5504,9598,16,5,4396,518,1473,0,3835,9807,5876,2643,9455,385000.0
0,0,3,22276,5977,3,75,3305,11520,0,5,3461,0,3628,0,1861,6982,13873,2514,12664,258006.73948190373
0,0,2,2229,2810,2,75,1258,7966,0,5,1475,0,2369,0,3238,20167,2935,1084,7031,425000.0
0,0,2,7100,3848,3,75,6240,12497,0,5,1177,3734,1358,0,3891,23649,2278,3600,17041,402075.5595291997
0,0,2,23022,16497,2,75,3619,9797,0,4,216,2140,2765,0,3010,25710,3177,4838,12447,315768.43427385134
0,0,2,7370,14053,4,464,16892,19153,49,8,15624,0,5859,0,1928,24886,16687,14873,20566,940620.4848574518
0,3,3,27242,16774,10,1144,18010,24871,200,11,16171,6981,6762,893,0,17,22052,15161,0,7700000.0
0,0,2,9308,3304,4,419,11454,19169,49,7,11641,0,5594,0,99,1694,6233,12522,19056,415948.2772898581
0,0,2,22845,2766,4,419,17624,18813,49,8,15549,4564,5287,0,1861,15870,19077,15017,20334,922116.7805209778
0,0,2,789,2953,3,419,6298,1599,49,6,6429,0,6067,0,3238,23053,4197,3713,1245,384442.0757380261
0,0,2,11728,12041,4,419,12783,9287,49,5,12563,0,5760,0,969,4607,12719,9181,8507,399966.18720264983
0,0,2,6208,14485,3,75,1186,8928,0,4,1371,0,2151,0,3164,23187,2759,248,9447,446916.2844617481
0,0,2,6503,16254,3,360,7121,15540,49,5,6828,0,6000,0,1928,7624,16419,7782,17170,440000.0
0,0,2,19990,16117,3,75,4204,3473,49,5,4396,0,1001,0,3535,12291,6275,3837,3054,536383.2365653716
0,0,3,7089,163,3,75,2634,5472,0,4,446,869,2262,0,2389,12056,5710,1598,6223,279575.87583682773
0,0,4,16818,14793,3,75,2896,12957,0,5,3387,0,2497,0,3891,8174,1968,1236,12566,391844.0307864688
0,0,2,23426,2761,4,419,15080,17824,49,7,14405,0,5215,0,520,17265,13773,13337,18323,935438.905900888
0,0,2,8483,12201,3,75,1981,12344,0,5,2501,0,2301,0,4149,7342,7696,2514,12415,235000.0
0,0,2,4019,16681,3,419,5863,3437,86,5,5304,0,5009,0,3238,17409,7213,5617,2765,671858.4288945866
0,0,3,21155,9540,3,75,4581,18469,0,5,4497,0,3696,0,1024,2157,9735,991,20526,174279.3490020425
0,0,2,22111,16699,4,419,10447,5876,49,6,10690,0,6132,0,1422,13461,20563,7846,3539,751403.7322261535
0,0,2,16611,3641,4,619,12038,4593,49,6,7368,1075,0,147,3164,20608,2639,2320,2589,893468.4570586431
0,0,2,23440,690,3,206,5426,12591,0,5,3821,525,2708,0,2764,10359,1540,3941,13225,375000.0
0,0,3,14487,1059,3,75,963,5734,0,5,1130,0,2151,0,3462,23952,2050,2146,6560,464762.12865814473
0,0,2,6368,16019,4,419,15045,9446,49,7,14374,0,6132,0,1650,24163,13769,13251,9002,800456.2845153238
0,0,3,10926,5360,2,75,1185,14675,0,4,1348,0,2609,0,4078,26513,3990,335,16105,320000.0
0,0,2,10239,1157,3,506,5779,535,86,6,5749,0,6067,0,2389,21880,2799,3713,988,470032.15118165535
0,0,3,7391,4313,6,506,16336,21914,49,7,11739,5446,4895,0,1716,8161,13149,9773,23795,636509.2786157983
0,0,2,20507,14380,3,206,2138,11266,0,5,2701,0,2710,0,3629,26726,2529,5271,14601,345000.0
0,0,2,9295,2880,6,1083,17706,23413,49,7,16058,0,5119,0,1348,4731,17904,9163,23472,880745.5367335972
0,0,2,19492,5071,3,75,370,8806,0,5,426,0,2430,0,3652,24635,4490,1714,11141,315000.0
0,0,2,18911,9337,3,75,6587,4512,49,5,6344,0,1194,0,3164,14641,2456,5054,3943,450000.0
0,0,2,15385,1716,3,569,16660,13075,49,8,15428,0,5642,0,1716,26453,17787,14168,12478,729826.5451618549
0,0,2,22456,6949,3,419,9948,6678,49,5,9730,0,6254,0,2109,9251,21738,9242,4016,430114.7542144505
0,3,2,12343,14724,6,619,12257,12342,0,5,7923,4003,3696,0,3535,9760,7153,6276,9730,260000.0
0,0,2,16663,3780,1,75,1747,20650,49,4,2353,0,2710,0,1285,2152,4222,8663,13323,199977.79050898476
0,0,2,2425,2815,3,75,324,4789,0,4,372,0,1692,0,3508,11346,8735,4343,6545,241929.97166258155
0,0,2,3530,7988,3,419,4508,2165,49,5,4587,0,6000,0,1716,3938,17761,3955,2071,285000.0
0,0,2,5589,14540,5,419,14181,13484,49,8,13681,0,5287,0,2153,15888,19834,13350,16378,713487.079008405
0,0,4,21144,13124,2,75,779,5741,0,3,941,0,2203,0,99,685,7713,464,5313,102650.19529013569
0,2,3,7074,14544,3,309,14339,20038,0,7,6038,6604,3819,0,3535,9947,945,11544,20313,927533.20787093
0,2,3,1245,6364,5,749,17831,22504,0,8,15176,6893,3686,0,193,12396,12985,14367,22370,1666593.6779484672
0,0,2,10269,8911,3,264,7044,3307,0,5,3461,1722,2539,0,3164,17220,845,4062,4169,615507.9725859876
0,0,4,7562,16566,4,419,9147,13646,0,6,8861,0,3333,0,3398,21574,7513,5904,14640,789155.4484481311
0,0,2,10033,3004,4,619,16762,14160,49,6,12318,5268,6132,0,908,2077,4065,10881,15538,425563.3251381485
0,0,2,10256,763,3,419,4315,722,49,5,2521,1019,6324,0,2654,7258,1600,2871,516,267810.63234680815
0,0,2,18066,3175,2,309,11039,3290,49,6,7755,1126,3497,611,3433,15225,2196,4939,4016,650000.0
0,0,2,20130,15329,3,569,6868,2202,49,6,6936,0,2203,441,2265,10652,343,4237,2949,545578.32581002
0,0,2,10994,7080,3,619,14058,12861,49,5,13320,0,6000,0,0,1293,7280,6496,11774,410332.5419149168
0,1,3,11058,1705,3,309,8714,9713,0,5,3071,3632,3107,0,3652,12581,639,4999,8972,650000.0
0,0,3,15915,3641,3,75,845,19051,0,5,1082,0,3497,0,1573,4392,17308,2036,16808,249941.50491804752
0,0,2,19378,8662,4,419,12383,6436,49,6,12217,0,6160,0,2835,2274,10931,10774,6719,274850.25195079984
0,0,3,16988,1729,3,419,14759,23503,49,8,14126,0,5119,0,723,11740,20697,13985,22406,753657.3053437114
0,0,2,23673,1157,3,569,15848,10139,49,7,15007,0,6324,0,2265,10559,20468,13638,10013,759246.8363990191
0,0,2,4254,12629,3,75,3106,16516,49,5,3461,0,1478,0,4264,8094,7660,159,4530,275000.0
0,0,4,9580,2069,3,309,6694,3256,49,6,4497,1440,422,0,3238,15583,1926,4770,4559,867389.1034989055
0,0,3,16053,13294,4,206,5802,14789,0,5,5749,0,2954,0,4097,26865,8032,3526,15873,418028.51046705456
0,0,2,26648,9987,3,75,3305,11645,0,5,3461,0,3412,0,4129,6379,3327,1359,15076,189839.38321074657
0,0,2,25654,16047,4,360,8279,15594,0,6,3529,3617,4718,0,297,527,909,6635,16421,272918.29358917644
0,0,2,7322,12339,3,206,4315,12347,0,5,2209,1513,5119,0,1496,5440,15976,6078,11292,250000.0
0,0,3,17593,16382,3,264,2989,11995,0,5,3407,0,3365,0,193,15027,13527,2333,13247,563530.2467251343
